COD_DANE_A,MPIO_CDPMP,CLAS_CCDGO,TVIVIENDA,TP16_HOG,TP19_EE_1,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP27_PERSO,area_ha,medidores,med_residencial,med_comercial,med_industrial,med_dentro,med_cercano,med_ambiguo,med_dir,consumo_prom,consumo_mediana,estrato_moda,med_estrato1,med_estrato2,med_estrato3,med_estrato4,med_estrato5,med_estrato6,med_x_vivienda,med_x_ha
0500110000000005120109,05001,1,129.0,112.0,112.0,1.0,1.0,110.0,0.0,0.0,0.0,352.0,0.5318637831363051,113.0,102.0,11.0,0.0,79.0,34.0,0.0,0.0,183.6,167.2,3.0,0.0,0.0,102.0,0.0,0.0,0.0,0.88,212.5
0500110000000005120110,05001,1,187.0,178.0,178.0,1.0,4.0,165.0,0.0,0.0,8.0,548.0,0.5154822668621242,131.0,126.0,5.0,0.0,109.0,22.0,0.0,0.0,145.3,132.0,3.0,0.0,0.0,124.0,2.0,0.0,0.0,0.7,254.1
0500110000000005120111,05001,1,100.0,89.0,89.0,0.0,0.0,88.0,0.0,0.0,0.0,275.0,0.3992529871019038,87.0,84.0,3.0,0.0,87.0,0.0,0.0,0.0,159.8,145.8,3.0,0.0,0.0,84.0,0.0,0.0,0.0,0.87,217.9
0500110000000005120112,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469558485268874,14.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,117.1,125.8,2.0,0.0,13.0,0.0,0.0,0.0,0.0,,29.8
0500110000000005120113,05001,1,8.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,0.4918866606792728,11.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,67.9,65.9,2.0,1.0,7.0,3.0,0.0,0.0,0.0,1.38,22.4
0500110000000005120115,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678301967528245,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.6
0500110000000005120116,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22677855204856165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120118,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46701993777929157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120120,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22253117469661365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120201,05001,1,139.0,141.0,135.0,0.0,1.0,133.0,1.0,0.0,0.0,433.0,0.7489343518128011,119.0,118.0,1.0,0.0,56.0,63.0,6.0,6.0,136.7,122.7,3.0,0.0,0.0,118.0,0.0,0.0,0.0,0.86,158.9
0500110000000005120202,05001,1,142.0,75.0,75.0,1.0,60.0,14.0,0.0,0.0,0.0,251.0,0.407676446011476,96.0,92.0,1.0,0.0,36.0,60.0,2.0,0.0,158.4,136.7,3.0,0.0,0.0,92.0,0.0,0.0,0.0,0.68,235.5
0500110000000005120203,05001,1,150.0,135.0,135.0,1.0,45.0,89.0,0.0,0.0,0.0,478.0,0.7156166236070836,141.0,135.0,4.0,0.0,75.0,66.0,4.0,4.0,143.6,132.8,3.0,0.0,0.0,135.0,0.0,0.0,0.0,0.94,197.0
0500110000000005120204,05001,1,127.0,50.0,50.0,0.0,28.0,20.0,1.0,0.0,0.0,157.0,0.3627788213644678,93.0,90.0,2.0,0.0,67.0,26.0,0.0,0.0,159.3,141.8,3.0,0.0,0.0,90.0,0.0,0.0,0.0,0.73,256.4
0500110000000005120205,05001,1,71.0,64.0,64.0,0.0,11.0,53.0,0.0,0.0,0.0,196.0,0.2575719833937073,53.0,53.0,0.0,0.0,44.0,9.0,0.0,0.0,157.9,138.8,3.0,0.0,0.0,53.0,0.0,0.0,0.0,0.75,205.8
0500110000000005120206,05001,1,90.0,91.0,89.0,0.0,1.0,88.0,0.0,0.0,0.0,283.0,0.3701533476075081,102.0,98.0,4.0,0.0,65.0,37.0,1.0,1.0,149.6,134.0,3.0,0.0,0.0,98.0,0.0,0.0,0.0,1.13,275.6
0500110000000005120207,05001,1,170.0,150.0,146.0,0.0,2.0,144.0,0.0,0.0,0.0,478.0,0.7739240060657134,165.0,156.0,8.0,1.0,136.0,29.0,0.0,0.0,160.9,135.9,3.0,0.0,0.0,156.0,0.0,0.0,0.0,0.97,213.2
0500110000000005120208,05001,1,97.0,97.0,91.0,0.0,2.0,89.0,0.0,0.0,0.0,298.0,0.4763693334705752,95.0,93.0,2.0,0.0,72.0,23.0,0.0,0.0,145.0,130.5,3.0,0.0,0.0,93.0,0.0,0.0,0.0,0.98,199.4
0500110000000005120209,05001,1,74.0,71.0,71.0,0.0,2.0,69.0,0.0,0.0,0.0,239.0,0.3599713800930803,69.0,64.0,3.0,1.0,58.0,11.0,0.0,0.0,164.0,145.1,3.0,0.0,0.0,64.0,0.0,0.0,0.0,0.93,191.7
0500110000000005120210,05001,1,44.0,39.0,39.0,0.0,1.0,38.0,0.0,0.0,0.0,134.0,0.191979620157332,46.0,40.0,6.0,0.0,34.0,12.0,0.0,0.0,151.9,127.9,3.0,0.0,0.0,40.0,0.0,0.0,0.0,1.05,239.6
0500110000000005120211,05001,1,61.0,59.0,59.0,0.0,2.0,57.0,0.0,0.0,0.0,210.0,0.21997943289620583,53.0,50.0,2.0,0.0,25.0,28.0,0.0,0.0,151.4,138.4,3.0,0.0,0.0,50.0,0.0,0.0,0.0,0.87,240.9
0500110000000005120212,05001,1,189.0,183.0,178.0,0.0,143.0,35.0,0.0,0.0,0.0,630.0,0.6050197761416278,144.0,141.0,1.0,0.0,59.0,85.0,57.0,38.0,136.0,116.0,2.0,0.0,84.0,57.0,0.0,0.0,0.0,0.76,238.0
0500110000000005120213,05001,1,9.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,0.29106200235405943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.4
0500110000000005120215,05001,1,23.0,25.0,23.0,0.0,22.0,1.0,0.0,0.0,0.0,78.0,0.1053589123523009,20.0,20.0,0.0,0.0,16.0,4.0,0.0,0.0,153.7,121.5,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.87,189.8
0500110000000005120217,05001,1,22.0,22.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,55.0,0.5440689364138087,19.0,17.0,2.0,0.0,2.0,17.0,0.0,0.0,148.9,118.8,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.86,34.9
0500110000000005120218,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15525284595603603,13.0,13.0,0.0,0.0,2.0,11.0,0.0,0.0,177.1,146.9,3.0,0.0,0.0,13.0,0.0,0.0,0.0,,83.7
0500110000000005120219,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24749900493727328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
0500110000000005120220,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6882205106164878,4.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,363.5,363.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.8
0500110000000005120221,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25172791742060413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120222,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20681282322199268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120223,05001,1,27.0,28.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,92.0,0.054788637820635915,109.0,109.0,0.0,0.0,97.0,12.0,10.0,10.0,112.5,105.1,3.0,0.0,24.0,85.0,0.0,0.0,0.0,4.04,1989.5
0500110000000005120224,05001,1,11.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,32.0,0.010272113730568118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0500110000000005120225,05001,1,22.0,23.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,65.0,0.05237810187161574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0500110000000005120226,05001,1,34.0,34.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,119.0,0.07126006287240177,8.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,86.6,84.3,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.24,112.3
0500110000000005120227,05001,1,15.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,47.0,0.03791474092992087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0500110000000005120228,05001,1,31.0,33.0,31.0,2.0,26.0,2.0,0.0,0.0,0.0,101.0,0.07917447756567038,96.0,96.0,0.0,0.0,93.0,3.0,3.0,3.0,122.8,101.6,2.0,0.0,72.0,24.0,0.0,0.0,0.0,3.1,1212.5
0500110000000005120230,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035519275255659045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120231,05001,1,26.0,26.0,26.0,14.0,12.0,0.0,0.0,0.0,0.0,65.0,0.2343071424125157,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,120.1,100.3,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.19,21.3
0500110000000005120232,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06981195678265119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005120233,05001,1,5.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0906573978403434,6.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,135.7,121.1,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.2,66.2
0500110000000005120301,05001,1,93.0,91.0,87.0,3.0,37.0,47.0,0.0,0.0,0.0,322.0,0.42340362609400434,94.0,91.0,2.0,1.0,93.0,1.0,0.0,0.0,156.9,143.1,3.0,0.0,34.0,57.0,0.0,0.0,0.0,1.01,222.0
0500110000000005120302,05001,1,121.0,119.0,116.0,0.0,54.0,62.0,0.0,0.0,0.0,400.0,0.23175383839480124,76.0,76.0,0.0,0.0,53.0,23.0,14.0,0.0,136.7,107.0,2.0,0.0,43.0,33.0,0.0,0.0,0.0,0.63,327.9
0500110000000005120303,05001,1,157.0,9.0,9.0,0.0,1.0,7.0,0.0,0.0,0.0,22.0,0.6585273132698255,146.0,140.0,5.0,1.0,127.0,19.0,0.0,0.0,135.4,123.8,3.0,0.0,22.0,118.0,0.0,0.0,0.0,0.93,221.7
0500110000000005120304,05001,1,91.0,86.0,85.0,0.0,11.0,74.0,0.0,0.0,0.0,262.0,0.4368138137932323,131.0,130.0,0.0,0.0,79.0,52.0,2.0,2.0,140.0,119.2,3.0,0.0,0.0,130.0,0.0,0.0,0.0,1.44,299.9
0500110000000005120306,05001,1,51.0,47.0,44.0,0.0,4.0,39.0,0.0,0.0,1.0,151.0,0.2017398482600751,48.0,48.0,0.0,0.0,14.0,34.0,0.0,0.0,151.3,132.9,3.0,0.0,0.0,48.0,0.0,0.0,0.0,0.94,237.9
0500110000000005120307,05001,1,96.0,94.0,92.0,0.0,77.0,15.0,0.0,0.0,0.0,304.0,0.09203196672735948,31.0,29.0,2.0,0.0,13.0,18.0,0.0,0.0,130.5,123.7,3.0,0.0,6.0,23.0,0.0,0.0,0.0,0.32,336.8
0500110000000005120308,05001,1,304.0,319.0,300.0,6.0,210.0,81.0,1.0,2.0,0.0,1011.0,0.9344274443241839,121.0,121.0,0.0,0.0,97.0,24.0,5.0,0.0,146.5,141.0,2.0,0.0,87.0,34.0,0.0,0.0,0.0,0.4,129.5
0500110000000005120309,05001,1,160.0,152.0,150.0,0.0,46.0,103.0,0.0,0.0,0.0,528.0,0.7077746546329975,106.0,101.0,5.0,0.0,96.0,10.0,0.0,0.0,145.2,130.0,3.0,0.0,5.0,96.0,0.0,0.0,0.0,0.66,149.8
0500110000000005120310,05001,1,142.0,137.0,135.0,0.0,88.0,45.0,0.0,0.0,0.0,514.0,0.5748817225488351,131.0,130.0,0.0,0.0,92.0,39.0,9.0,9.0,146.3,129.8,3.0,0.0,17.0,113.0,0.0,0.0,0.0,0.92,227.9
0500110000000005120311,05001,1,95.0,89.0,87.0,0.0,24.0,63.0,0.0,0.0,0.0,291.0,0.43613173336005046,126.0,124.0,2.0,0.0,89.0,37.0,7.0,7.0,152.2,130.6,3.0,0.0,15.0,109.0,0.0,0.0,0.0,1.33,288.9
0500110000000005120312,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18328061570395143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,5.5
0500110000000005120313,05001,1,79.0,43.0,41.0,1.0,28.0,12.0,0.0,0.0,0.0,152.0,0.14401962288420117,47.0,47.0,0.0,0.0,32.0,15.0,0.0,0.0,143.2,123.8,3.0,0.0,16.0,31.0,0.0,0.0,0.0,0.59,326.3
0500110000000005120314,05001,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20805113405549785,5.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,225.8,225.8,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.25,24.0
0500110000000005120315,05001,1,16.0,16.0,16.0,0.0,3.0,13.0,0.0,0.0,0.0,48.0,0.06180740640881409,26.0,21.0,5.0,0.0,19.0,7.0,0.0,0.0,159.9,143.3,3.0,0.0,0.0,21.0,0.0,0.0,0.0,1.62,420.7
0500110000000005120317,05001,1,60.0,54.0,52.0,1.0,46.0,4.0,0.0,1.0,0.0,168.0,0.11046501619289303,44.0,44.0,0.0,0.0,8.0,36.0,0.0,0.0,117.5,112.1,3.0,0.0,7.0,37.0,0.0,0.0,0.0,0.73,398.3
0500110000000005120318,05001,1,18.0,17.0,17.0,0.0,5.0,12.0,0.0,0.0,0.0,48.0,0.1174733678898161,66.0,66.0,0.0,0.0,13.0,53.0,20.0,0.0,139.9,127.0,3.0,0.0,2.0,64.0,0.0,0.0,0.0,3.67,561.8
0500110000000005130107,05001,1,41.0,47.0,40.0,38.0,1.0,1.0,0.0,0.0,0.0,133.0,0.16002803752291012,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,281.5,281.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,18.7
0500110000000005130110,05001,1,106.0,107.0,105.0,96.0,9.0,0.0,0.0,0.0,0.0,363.0,0.32206832697423826,116.0,115.0,1.0,0.0,78.0,38.0,3.0,3.0,124.9,98.3,1.0,62.0,0.0,53.0,0.0,0.0,0.0,1.09,360.2
0500110000000005130114,05001,1,50.0,51.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,184.0,0.1681956274230417,49.0,49.0,0.0,0.0,21.0,28.0,0.0,0.0,159.4,148.6,3.0,0.0,22.0,27.0,0.0,0.0,0.0,0.98,291.3
0500110000000005130115,05001,1,65.0,60.0,60.0,0.0,56.0,4.0,0.0,0.0,0.0,170.0,0.17229930513875066,53.0,53.0,0.0,0.0,24.0,29.0,0.0,0.0,140.0,130.0,3.0,0.0,23.0,30.0,0.0,0.0,0.0,0.82,307.6
0500110000000005130116,05001,1,44.0,46.0,43.0,0.0,42.0,1.0,0.0,0.0,0.0,130.0,0.12708499364723327,49.0,48.0,1.0,0.0,32.0,17.0,0.0,0.0,152.6,153.5,2.0,0.0,34.0,14.0,0.0,0.0,0.0,1.11,385.6
0500110000000005130117,05001,1,38.0,33.0,33.0,0.0,32.0,1.0,0.0,0.0,0.0,106.0,0.10075249138469586,33.0,31.0,2.0,0.0,26.0,7.0,0.0,0.0,138.1,110.8,2.0,0.0,24.0,7.0,0.0,0.0,0.0,0.87,327.5
0500110000000005130120,05001,1,137.0,140.0,131.0,52.0,76.0,3.0,0.0,0.0,0.0,444.0,0.3537104975085826,134.0,134.0,0.0,0.0,108.0,26.0,0.0,0.0,117.6,100.9,3.0,20.0,42.0,72.0,0.0,0.0,0.0,0.98,378.8
0500110000000005130124,05001,1,67.0,56.0,56.0,1.0,3.0,51.0,0.0,0.0,0.0,176.0,1.802942604411577,33.0,31.0,2.0,0.0,5.0,28.0,0.0,0.0,216.6,172.5,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.49,18.3
0500110000000005130125,05001,1,41.0,44.0,40.0,0.0,36.0,3.0,0.0,0.0,0.0,130.0,0.12685921294030145,56.0,53.0,2.0,1.0,13.0,43.0,0.0,0.0,133.7,119.0,3.0,0.0,14.0,39.0,0.0,0.0,0.0,1.37,441.4
0500110000000005130127,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839006475578853,11.0,7.0,3.0,1.0,0.0,11.0,0.0,0.0,,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,12.4
0500110000000005130129,05001,1,41.0,38.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,125.0,0.0841027879004316,32.0,32.0,0.0,0.0,24.0,8.0,4.0,1.0,114.8,93.9,2.0,3.0,17.0,12.0,0.0,0.0,0.0,0.78,380.5
0500110000000005130130,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005453877193850325,12.0,10.0,2.0,0.0,3.0,9.0,2.0,0.0,163.3,120.7,3.0,3.0,2.0,5.0,0.0,0.0,0.0,,2200.3
0500110000000005130132,05001,1,121.0,117.0,115.0,15.0,97.0,2.0,0.0,0.0,0.0,349.0,0.2539083449779116,105.0,104.0,1.0,0.0,97.0,8.0,0.0,0.0,113.9,108.7,2.0,2.0,81.0,21.0,0.0,0.0,0.0,0.87,413.5
0500110000000005130135,05001,1,63.0,63.0,60.0,57.0,3.0,0.0,0.0,0.0,0.0,206.0,0.12764440170954086,48.0,48.0,0.0,0.0,16.0,32.0,7.0,0.0,132.9,117.3,3.0,17.0,0.0,31.0,0.0,0.0,0.0,0.76,376.0
0500110000000005130136,05001,1,57.0,55.0,52.0,51.0,1.0,0.0,0.0,0.0,0.0,159.0,0.10503130575878505,46.0,46.0,0.0,0.0,27.0,19.0,6.0,6.0,116.5,90.7,1.0,29.0,0.0,17.0,0.0,0.0,0.0,0.81,438.0
0500110000000005130138,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974326687949939,5.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,61.5,61.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,6.3
0500110000000005130139,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12648165451492172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005130140,05001,1,71.0,65.0,65.0,0.0,64.0,1.0,0.0,0.0,0.0,218.0,0.2143502473842105,78.0,77.0,1.0,0.0,31.0,47.0,14.0,0.0,150.9,142.2,3.0,0.0,31.0,46.0,0.0,0.0,0.0,1.1,363.9
0500110000000005130141,05001,1,65.0,68.0,63.0,0.0,61.0,2.0,0.0,0.0,0.0,206.0,0.18571827944717204,59.0,58.0,1.0,0.0,34.0,25.0,0.0,0.0,142.5,123.8,2.0,0.0,33.0,25.0,0.0,0.0,0.0,0.91,317.7
0500110000000005130142,05001,1,231.0,227.0,219.0,5.0,198.0,14.0,0.0,1.0,0.0,672.0,0.5287872655917683,164.0,161.0,3.0,0.0,48.0,116.0,59.0,0.0,147.9,131.1,3.0,0.0,46.0,115.0,0.0,0.0,0.0,0.71,310.1
0500110000000005130143,05001,1,101.0,102.0,97.0,90.0,7.0,0.0,0.0,0.0,0.0,269.0,0.20947646918340093,135.0,134.0,0.0,1.0,52.0,83.0,5.0,3.0,121.6,97.5,3.0,36.0,3.0,95.0,0.0,0.0,0.0,1.34,644.5
0500110000000005130144,05001,1,60.0,61.0,60.0,23.0,36.0,0.0,1.0,0.0,0.0,216.0,0.05103987489370575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0500110000000005130145,05001,1,97.0,91.0,91.0,40.0,51.0,0.0,0.0,0.0,0.0,301.0,0.12835128463352052,119.0,117.0,2.0,0.0,28.0,91.0,0.0,0.0,119.3,109.6,3.0,26.0,3.0,88.0,0.0,0.0,0.0,1.23,927.1
0500110000000005130146,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060149654099920756,11.0,11.0,0.0,0.0,0.0,11.0,6.0,0.0,138.9,123.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,,182.9
0500110000000005130147,05001,1,6.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,22.0,2.3593035247328493,24.0,7.0,14.0,0.0,22.0,2.0,0.0,0.0,108.5,78.1,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,10.2
0500110000000005130148,05001,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.85119061246933,49.0,41.0,6.0,0.0,12.0,37.0,1.0,1.0,153.1,143.8,3.0,0.0,0.0,41.0,0.0,0.0,0.0,24.5,8.4
0500110000000005140101,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.633956321449958,272.0,34.0,229.0,1.0,252.0,20.0,0.0,0.0,106.2,106.2,1.0,34.0,0.0,0.0,0.0,0.0,0.0,,35.6
0500110000000005140103,05001,1,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.3574074538901693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0500110000000005140104,05001,1,20.0,20.0,20.0,0.0,1.0,12.0,4.0,2.0,1.0,43.0,1.0098881880838204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0
0500110000000005140105,05001,1,39.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,74.0,0.5400194889700775,62.0,31.0,25.0,5.0,37.0,25.0,0.0,0.0,194.9,144.2,3.0,0.0,0.0,31.0,0.0,0.0,0.0,1.59,114.8
0500110000000005140106,05001,1,19.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,55.0,0.6351060848993985,74.0,30.0,23.0,21.0,55.0,19.0,1.0,1.0,119.0,109.9,3.0,0.0,0.0,30.0,0.0,0.0,0.0,3.89,116.5
0500110000000005140108,05001,1,18.0,17.0,17.0,0.0,1.0,16.0,0.0,0.0,0.0,41.0,0.633241858644865,78.0,25.0,35.0,18.0,74.0,4.0,4.0,4.0,218.6,126.6,3.0,0.0,0.0,25.0,0.0,0.0,0.0,4.33,123.2
0500110000000005140109,05001,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5367600260449108,42.0,11.0,20.0,11.0,26.0,16.0,0.0,0.0,99.3,95.2,3.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,78.2
0500110000000005140110,05001,1,11.0,10.0,10.0,0.0,0.0,8.0,1.0,0.0,0.0,31.0,0.5274612952285018,48.0,5.0,40.0,2.0,29.0,19.0,0.0,0.0,114.0,96.8,3.0,0.0,0.0,5.0,0.0,0.0,0.0,4.36,91.0
0500110000000005140111,05001,1,46.0,37.0,37.0,0.0,1.0,34.0,1.0,1.0,0.0,115.0,0.6276743270574981,106.0,60.0,37.0,9.0,92.0,14.0,0.0,0.0,169.1,112.0,3.0,0.0,0.0,60.0,0.0,0.0,0.0,2.3,168.9
0500110000000005140114,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051094250068149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000005140202,05001,1,5.0,5.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,8.0,5.170944936932897,10.0,0.0,4.0,1.0,7.0,3.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9
0500110000000005140203,05001,1,12.0,12.0,11.0,2.0,1.0,6.0,1.0,0.0,1.0,25.0,10.113771789103117,14.0,2.0,10.0,0.0,12.0,2.0,0.0,0.0,,,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.17,1.4
0500110000000005140204,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40932401016506603,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,4.9
0500110000000005150101,05001,1,63.0,53.0,53.0,0.0,13.0,40.0,0.0,0.0,0.0,152.0,0.3916040901605884,63.0,56.0,6.0,1.0,61.0,2.0,0.0,0.0,154.0,151.5,3.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,160.9
0500110000000005150102,05001,1,86.0,77.0,76.0,0.0,0.0,75.0,1.0,0.0,0.0,237.0,0.4684493138503787,80.0,76.0,3.0,1.0,55.0,25.0,0.0,0.0,156.0,131.0,3.0,0.0,0.0,76.0,0.0,0.0,0.0,0.93,170.8
0500110000000005150103,05001,1,71.0,68.0,68.0,0.0,0.0,68.0,0.0,0.0,0.0,205.0,0.3692071124339937,66.0,63.0,3.0,0.0,53.0,13.0,0.0,0.0,172.8,148.8,3.0,0.0,0.0,63.0,0.0,0.0,0.0,0.93,178.8
0500110000000005150104,05001,1,59.0,55.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,149.0,0.2920148441302935,62.0,57.0,4.0,0.0,46.0,16.0,0.0,0.0,176.8,145.0,3.0,0.0,0.0,57.0,0.0,0.0,0.0,1.05,212.3
0500110000000005150105,05001,1,90.0,86.0,85.0,1.0,0.0,84.0,0.0,0.0,0.0,274.0,0.5539680582975015,76.0,69.0,6.0,0.0,66.0,10.0,0.0,0.0,184.1,154.1,3.0,0.0,0.0,69.0,0.0,0.0,0.0,0.84,137.2
0500110000000005150106,05001,1,84.0,74.0,74.0,0.0,1.0,73.0,0.0,0.0,0.0,236.0,0.31609912694038605,82.0,79.0,3.0,0.0,46.0,36.0,0.0,0.0,166.8,139.8,3.0,0.0,0.0,79.0,0.0,0.0,0.0,0.98,259.4
